model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,3,0.229420506220704,0.05263376867456408,TRUE,alpha_stable,"alpha[33,1]",0.373015106220704,0.28535857,0.0035294764050000003,0.9613403249999998,1.0016295477851542,5050.931399866359,2868.4072815006025,0.1435946
M4_block_alpha_full_response,3,-0.4197031794832629,0.17615075886836,TRUE,alpha_stable,"alpha[34,1]",0.4762304405167371,0.50659494,0.009139206095000003,0.9390414999999999,1.006028809396631,3491.921193862984,2425.4220969852963,0.89593362
M4_block_alpha_full_response,3,2.2450413121351243e-4,5.040210493193401e-8,TRUE,alpha_stable,"alpha[35,1]",0.0010082199312135124,0.00079967688999999995,5.951664605000001e-5,0.0026282963099999988,1.0003176942305183,3992.4263742135763,2778.61906042736,7.837158e-4
M4_block_alpha_full_response,3,-0.6933733593704348,0.48076661548464206,FALSE,alpha_stable,"alpha[36,1]",0.29756333062956514,0.18194695,0.00241212689,0.9189916319999998,1.0009229292140398,5721.11137477602,2736.068256396283,0.99093669
M4_block_alpha_full_response,3,0.2220118311040273,0.049289253150163144,TRUE,alpha_stable,"alpha[37,1]",0.2305017130040273,0.0899077895,0.00103773289,0.8976032564999998,1.0000005921981994,6538.272884734774,2760.8961328948576,0.0084898819
M4_block_alpha_full_response,3,0.083097127480577,0.006905132595523266,TRUE,alpha_stable,"alpha[38,1]",0.096671325480577,0.032205699000000004,6.166219505000001e-4,0.3819774179999999,1.0001989947693137,5216.540243082118,2903.7307705797243,0.013574198
M4_block_alpha_full_response,3,0.03869026671663195,0.001496936738604118,TRUE,alpha_stable,"alpha[39,1]",0.30282894671663196,0.162852225,0.0016198555400000006,0.9472916089999999,1.000527556349945,5987.74194857454,2575.3664887827863,0.26413868
M4_block_alpha_full_response,3,0.003318492750501008,1.1012394135127744e-5,TRUE,alpha_stable,"alpha[40,1]",0.004313654750501008,0.00370909945,3.461177485e-4,0.010431344149999999,1.0007195644781066,3271.592816730229,2089.825029501793,9.95162e-4
M4_block_alpha_full_response,3,0.09948580910474704,0.009897426213226168,TRUE,alpha_stable,"alpha[41,1]",0.22133795910474705,0.110901635,0.00208462457,0.860780496,1.0004699592803656,5378.282453867945,3006.9126589785947,0.12185215
M4_block_alpha_full_response,3,-0.13696003812575205,0.018758052043407455,TRUE,alpha_stable,"alpha[42,1]",0.21627887187424796,0.066798755,7.345795995000001e-4,0.9106005334999999,1.0007731931874337,6079.8068985964355,3174.2275248151627,0.35323891
