model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M3_block_alpha_stickiness,2,-0.3308224136125,0.1094434693484,TRUE,group_mu_alpha_stable_raw,mu_alpha_raw[1],-2.1212781136125,-2.13107835,-2.8318221550000002,-1.36650418,1.0010803706530504,1102.0391521406532,1877.6584317688669,-1.7904557
M3_block_alpha_stickiness,2,-1.069712493922,1.1442848196528248,FALSE,group_mu_alpha_volatile_raw,mu_alpha_raw[2],-1.312188323922,-1.3225136000000002,-2.0045596900000002,-0.6137101480000007,1.0015770689585228,1188.5986868153857,2015.546769688603,-0.24247583
M3_block_alpha_stickiness,2,-1.1062831120249998,1.2238623239517183,FALSE,group_sigma_alpha_stable_raw,sigma_alpha_raw[1],2.235212187975,2.2186325,1.78015578,2.765322415,1.0012356317258067,2325.1328078811043,3004.967179747428,3.3414953
M3_block_alpha_stickiness,2,-0.6739523541249999,0.45421177563062926,FALSE,group_sigma_alpha_volatile_raw,sigma_alpha_raw[2],2.246927045875,2.2234036,1.758193445,2.8068185249999997,1.0010658617626005,2284.8973246147293,2659.8666741961106,2.9208794
M3_block_alpha_stickiness,2,0.2308404901032075,0.05328733187108904,TRUE,group_mu_beta_raw,mu_beta_raw,0.3255406231032075,0.333260655,-0.028620976549999993,0.6482846499999999,1.002475996707954,596.980239295605,1173.291308334324,0.094700133
M3_block_alpha_stickiness,2,-0.37256840587500006,0.13880721705623877,FALSE,group_sigma_beta_raw,sigma_beta_raw,1.493646794125,1.47842935,1.2280791450000001,1.8113964549999995,1.0001837258567248,1176.5170751074356,1903.0266324833235,1.8662152
M3_block_alpha_stickiness,2,-0.7120104034639002,0.5069588146408259,FALSE,alpha_stable,"alpha[1,1]",0.28600286653609974,0.14037849000000002,0.008227829360000001,0.898366042,1.000940427314592,5985.404326497678,3023.5247117635877,0.99801327
M3_block_alpha_stickiness,2,0.023957276977457753,5.739511201746273e-4,TRUE,alpha_stable,"alpha[2,1]",0.25044132697745775,0.10529485,0.00205469999,0.8837655579999999,1.0010805367267865,5931.595331821616,3008.1247330697875,0.22648405
M3_block_alpha_stickiness,2,0.22486241908867027,0.050563107518408784,TRUE,alpha_stable,"alpha[3,1]",0.2540331620886703,0.20362868,0.0185301333,0.6679162604999995,1.0022964260882894,5507.306437039395,2347.015906257175,0.029170743
M3_block_alpha_stickiness,2,-0.13261526840250004,0.017586809413467127,TRUE,alpha_stable,"alpha[4,1]",0.7798606615975,0.791156365,0.5486257660000001,0.9662665799999998,1.0008945659413837,5814.1456458088705,3198.2176770282267,0.91247593
M3_block_alpha_stickiness,2,-0.37557953887929574,0.14105999002478442,TRUE,alpha_stable,"alpha[5,1]",0.33123613112070427,0.237144075,0.01180564945,0.899451149,0.9995878902439423,7029.835343273688,3054.723260046731,0.70681567
M3_block_alpha_stickiness,2,0.07374774038390008,0.005438729211731127,TRUE,alpha_stable,"alpha[6,1]",0.6919227503839,0.71226008,0.35458734249999996,0.9588866925,1.001563640090242,6895.856725736117,2323.3715215261345,0.61817501
M3_block_alpha_stickiness,2,-0.09856479811805699,0.00971501942805333,TRUE,alpha_stable,"alpha[7,1]",0.223822691881943,0.0897183,0.00222756402,0.8518636499999998,1.00066054629829,6022.7116258134065,2840.3331251020286,0.32238749
M3_block_alpha_stickiness,2,0.11846383636945926,0.014033680527370017,TRUE,alpha_stable,"alpha[8,1]",0.19843395736945926,0.0732268535,0.0017977459700000001,0.816464469,0.9993230930593641,6130.906601362961,3249.5280302940787,0.079970121
M3_block_alpha_stickiness,2,0.1667082772804628,0.02779164971381967,TRUE,alpha_stable,"alpha[9,1]",0.18916079128046281,0.0796262375,0.0023496186600000003,0.7697706175,1.0008084877150178,7333.765068225364,3055.5074721766287,0.022452514
M3_block_alpha_stickiness,2,3.6643888580570024e-4,1.34277457030523e-7,TRUE,alpha_stable,"alpha[10,1]",0.0039772919858057,0.0036522766,9.300398874999999e-4,0.008160621299999999,1.0001823457253827,3861.5695079621246,2737.670138207326,0.0036108531
M3_block_alpha_stickiness,2,0.10837160468427025,0.011744404701843745,TRUE,alpha_stable,"alpha[11,1]",0.14868002368427025,0.11021093000000001,0.0263225283,0.40286698849999963,1.0014525725487968,4977.503228657283,2243.7298190090773,0.040308419
M3_block_alpha_stickiness,2,-0.01677443083524452,2.8138152984640214e-4,TRUE,alpha_stable,"alpha[12,1]",0.1197361091647555,0.10923033,0.029872230700000002,0.2400083045,1.0001444904341976,5331.616775075492,2091.7792240488416,0.13651054
M3_block_alpha_stickiness,2,0.12626485062131573,0.015942812502423177,TRUE,alpha_stable,"alpha[13,1]",0.24770525062131574,0.09311206350000001,0.00199221004,0.879248821,1.001197567482694,4909.589629912585,3133.956331682566,0.1214404
M3_block_alpha_stickiness,2,-0.3712402519922783,0.13781932469929029,TRUE,alpha_stable,"alpha[14,1]",0.23544967800772176,0.106450795,0.002323482295,0.8581292869999997,1.00061660997586,7128.839520606789,2890.753617066623,0.60668993
M3_block_alpha_stickiness,2,-0.3868993159505325,0.14969108068298997,TRUE,alpha_stable,"alpha[15,1]",0.5329333940494675,0.563120115,0.027488176650000008,0.9396723235,1.001015622280481,3909.689212222052,2429.849115897327,0.91983271
M3_block_alpha_stickiness,2,0.12441924208744932,0.01548014780161532,TRUE,alpha_stable,"alpha[16,1]",0.19898662808744932,0.0815722235,0.0022485827950000006,0.79357626,0.9998501479569422,7213.904971256225,2559.670543161126,0.074567386
M3_block_alpha_stickiness,2,0.2531350696997092,0.06407736351187665,FALSE,alpha_stable,"alpha[17,1]",0.2534510940797092,0.108186805,0.002863684390000001,0.8991167984999999,0.9997647101745318,6303.728345544273,3026.799950440382,3.1602438e-4
M3_block_alpha_stickiness,2,0.12929964078938605,0.016718397108264265,FALSE,alpha_stable,"alpha[18,1]",0.13059982938938605,0.049475054000000004,0.0019950961400000003,0.5751433535,1.000903345348523,6813.8159339919175,2777.3058611343636,0.0013001886
M3_block_alpha_stickiness,2,0.17925403535897422,0.03213200919247638,TRUE,alpha_stable,"alpha[19,1]",0.25173446635897423,0.13984578,0.004080947680000001,0.8336659919999998,1.0011887786506448,6456.284611995459,2706.2787875763925,0.072480431
M3_block_alpha_stickiness,2,-0.6278430045875367,0.39418683840950564,TRUE,alpha_stable,"alpha[20,1]",0.25741565541246325,0.110049605,0.001921061535,0.886137127,1.000253741897896,5938.673872475124,2999.0490263613588,0.88525866
M3_block_alpha_stickiness,2,0.1498552171543785,0.022456586108385936,TRUE,alpha_stable,"alpha[21,1]",0.2409363901543785,0.1758848,0.03048654865,0.6521172999999999,1.0009894548636231,6437.766154889043,2353.9162062853334,0.091081173
M3_block_alpha_stickiness,2,0.17168975287364327,0.029477371241812697,TRUE,alpha_stable,"alpha[22,1]",0.19043157687364326,0.092259224,0.002713035615,0.7263290960000001,0.9997044481291729,6841.399096700104,2967.738153388611,0.018741824
M3_block_alpha_stickiness,2,0.0029183891880305997,8.516995452813903e-6,TRUE,alpha_stable,"alpha[23,1]",0.0036134278780306,0.0029494939,3.21442174e-4,0.009324656739999998,1.0000939104127016,4554.155776711513,2439.8228520622056,6.9503869e-4
M3_block_alpha_stickiness,2,-0.038440491329582493,0.0014776713736597068,FALSE,alpha_stable,"alpha[24,1]",0.0229104136704175,0.0184895005,0.005624257290000001,0.05116438629999997,1.002356793532985,5648.250425753824,2135.5407758325537,0.061350905
M3_block_alpha_stickiness,2,0.16774301708380898,0.02813771978037903,FALSE,alpha_stable,"alpha[25,1]",0.169827265683809,0.10261686,0.004250872165000001,0.5613226974999999,1.0000221673179506,4786.708839247046,2832.400828266305,0.0020842486
M3_block_alpha_stickiness,2,-0.001419383346964999,2.014649085641563e-6,TRUE,alpha_stable,"alpha[26,1]",0.007305675453035,0.007039381250000001,0.002881866035,0.012678296349999991,1.0003052698827914,4090.0191617176974,2963.78984587011,0.0087250588
M3_block_alpha_stickiness,2,0.02464520417798775,6.073860889747049e-4,FALSE,alpha_stable,"alpha[27,1]",0.02589138597798775,0.0198487755,0.0025260138250000003,0.0725190724,1.0004827064059962,5701.974750212475,2211.7696632336883,0.0012461818
M3_block_alpha_stickiness,2,-0.2561784598093261,0.0656274032702785,TRUE,alpha_stable,"alpha[28,1]",0.2374511401906739,0.126849665,0.004948462445000001,0.806034206,1.0018280752111959,7223.0283547182025,2865.599835239562,0.4936296
M3_block_alpha_stickiness,2,0.138039942615906,0.01905502575740262,TRUE,alpha_stable,"alpha[29,1]",0.280466962615906,0.172039095,0.009709560215,0.8587221424999998,1.0001412619160412,5677.519835947588,2649.9519077949694,0.14242702
M3_block_alpha_stickiness,2,-0.31501322876050003,0.09923333429411513,FALSE,alpha_stable,"alpha[30,1]",0.4687653112395,0.466722505,0.1629432945,0.7751869994999998,1.002265726955672,6599.650081535886,2618.432256711541,0.78377854
M3_block_alpha_stickiness,2,-0.18509335388327774,0.03425954965176029,TRUE,alpha_stable,"alpha[31,1]",0.16386571611672224,0.10774260499999999,0.015069411449999999,0.5192371434999994,0.9997849354566719,5808.459489700919,2187.900665618582,0.34895907
M3_block_alpha_stickiness,2,-0.6633010010353928,0.43996821797455415,FALSE,alpha_stable,"alpha[32,1]",0.3234151389646071,0.273689725,0.023485988100000008,0.7999884344999999,1.0008364661124198,5812.106955855135,2782.9428699598966,0.98671614
M3_block_alpha_stickiness,2,-0.033163230676995004,0.0010997998689355824,TRUE,alpha_stable,"alpha[33,1]",0.127802619323005,0.0389013215,0.001493255355,0.6183346439999995,1.0005345974952429,5726.13245763506,2841.0594626096936,0.16096585
M3_block_alpha_stickiness,2,0.14620680223564902,0.021376429019974184,FALSE,alpha_stable,"alpha[34,1]",0.14664527274564904,0.023188320999999998,7.737575545000002e-4,0.6747234165,1.0000947693069615,3425.7109862765838,2809.511237743133,4.3847051e-4
M3_block_alpha_stickiness,2,-5.077537375689002e-4,2.5781385801518754e-07,TRUE,alpha_stable,"alpha[35,1]",0.0026435766624311,0.00247633775,4.6269915600000004e-4,0.005339158859999999,0.9997384639856667,3179.020712995322,2274.125777315278,0.0031513304
M3_block_alpha_stickiness,2,-0.616815334513226,0.3804611568906629,FALSE,alpha_stable,"alpha[36,1]",0.243240805486774,0.17690361,0.00766080142,0.7256530649999999,1.0007643889251985,5373.75508696392,2638.3612643654187,0.86005614
M3_block_alpha_stickiness,2,0.12824337473265698,0.016446363162820683,TRUE,alpha_stable,"alpha[37,1]",0.133543949532657,0.046669355499999995,0.00130034366,0.5751569009999998,1.0007739490461187,5155.413492082114,2854.84907402764,0.0053005748
M3_block_alpha_stickiness,2,-0.753275025404736,0.5674232638985057,FALSE,alpha_stable,"alpha[38,1]",0.233856184595264,0.10587152,0.003975743035000001,0.847844812,0.9999301976570871,6052.387018674432,2552.207272976257,0.98713121
M3_block_alpha_stickiness,2,0.04517164250667577,0.002040477286750917,TRUE,alpha_stable,"alpha[39,1]",0.15803606250667576,0.07883423749999999,0.004626195495000001,0.6300566704999999,1.0005883329397764,6134.253252382558,2536.031425857529,0.11286442
M3_block_alpha_stickiness,2,0.0016808337950451752,2.8252022465659658e-6,TRUE,alpha_stable,"alpha[40,1]",0.002491688525045175,0.00201218465,2.570814795e-4,0.006439552149999998,1.000627550612486,5255.853387094808,3020.0535172478535,8.1085473e-4
M3_block_alpha_stickiness,2,0.13730211947902524,0.01885187201343252,TRUE,alpha_stable,"alpha[41,1]",0.30434939947902523,0.19908689499999999,0.004467052225,0.8953856959999997,1.000051157225102,6329.793734469447,2716.7037423198976,0.16704728
M3_block_alpha_stickiness,2,0.0596284676634855,0.003555554155895336,FALSE,alpha_stable,"alpha[42,1]",0.0604519198034855,0.027928019499999998,0.00236113137,0.23764504999999997,1.000671136348881,4715.39679369396,2224.560393790503,8.2345214e-4
M3_block_alpha_stickiness,2,-7.598187829999936e-4,5.773245829995914e-7,TRUE,alpha_stable,"alpha[43,1]",0.187423411217,0.147218095,0.0493519808,0.46641102849999994,1.0001997208653826,6183.145827618365,3119.823285597103,0.18818323
M3_block_alpha_stickiness,2,0.031709874939457705,0.0010055161686760479,TRUE,alpha_stable,"alpha[44,1]",0.37449768493945773,0.296046965,0.0295399043,0.9271288674999999,1.0043164963757372,6307.830806256918,2793.0608976523217,0.34278781
M3_block_alpha_stickiness,2,0.12515862089818025,0.015664680385134404,TRUE,alpha_stable,"alpha[45,1]",0.27499128089818026,0.16582991,0.007958150025000001,0.8644364304999999,1.0022101835782888,5803.066417431416,2841.5304187261827,0.14983266
M3_block_alpha_stickiness,2,-0.06940986085004,0.0048177287832219156,TRUE,alpha_stable,"alpha[46,1]",0.08580169914996,0.044089015,0.00834368846,0.3321979874999999,1.0030568897622405,5132.99390014881,2602.799152063769,0.15521156
M3_block_alpha_stickiness,2,0.14773675566567523,0.021826148974619423,TRUE,alpha_stable,"alpha[47,1]",0.20358424066567524,0.10648988000000001,0.003123513325,0.727356253,0.9999470948289847,7796.4642958662,2628.4015451211985,0.055847485
M3_block_alpha_stickiness,2,0.2301689164184815,0.052977730085257926,FALSE,alpha_stable,"alpha[48,1]",0.2332499481184815,0.105546315,0.0032812058050000004,0.8396194104999999,1.00108696964095,6624.9873524398845,2519.782889406313,0.0030810317
M3_block_alpha_stickiness,2,0.15988859036636102,0.025564361329341995,TRUE,alpha_stable,"alpha[49,1]",0.20267403136636103,0.0903567395,0.0029079885499999998,0.7794157824999995,0.9994099834743522,6240.295066989258,2723.7932742454686,0.042785441
M3_block_alpha_stickiness,2,0.08289752946489992,0.006872000391383951,TRUE,alpha_stable,"alpha[50,1]",0.6730608894649,0.693805055,0.299224893,0.9548889639999999,1.0002991273308726,5270.839256016895,2749.9293669385556,0.59016336
M3_block_alpha_stickiness,2,0.036969261982159746,0.001366726331505562,TRUE,alpha_stable,"alpha[51,1]",0.12373989298215975,0.0634370775,0.004967358855,0.4193566819999997,1.001612065958862,4314.343010064226,2816.2076504028805,0.086770631
M3_block_alpha_stickiness,2,0.2450339318075,0.06004162773704256,FALSE,alpha_stable,"alpha[52,1]",0.5165802718075,0.51346508,0.2777726835,0.7684655899999999,1.0013142835112891,5829.145465224874,2502.1783789183546,0.27154634
M3_block_alpha_stickiness,2,-0.49434508689826,0.24437706494044825,FALSE,alpha_stable,"alpha[53,1]",0.45767306310174,0.46926871000000003,0.020688173600000002,0.8891659184999998,1.002094871314597,3040.496106302055,1825.9344872579513,0.95201815
M3_block_alpha_stickiness,2,-0.2929908217268927,0.08584362161619984,TRUE,alpha_stable,"alpha[54,1]",0.18478924827310725,0.06713391099999999,0.0020087814000000004,0.7850127324999993,1.0003523213602106,6900.212752099014,2605.427001021665,0.47778007
M3_block_alpha_stickiness,2,0.0227371951889285,5.169800450594333e-4,TRUE,alpha_stable,"alpha[55,1]",0.2399202051889285,0.144291255,0.00252439228,0.827785135,1.0015362992129466,5539.516953547855,2867.666231830388,0.21718301
M3_block_alpha_stickiness,2,0.2209477614291195,0.04881791328053911,TRUE,alpha_stable,"alpha[56,1]",0.2362168424291195,0.12420726,0.0031819585650000003,0.8161264694999999,1.0009578619857311,6448.954159901831,2838.545619057483,0.015269081
M3_block_alpha_stickiness,2,0.229816458004718,0.05281560436983431,TRUE,alpha_stable,"alpha[57,1]",0.247391765004718,0.12742836000000002,0.003178062580000001,0.8424157969999998,1.0017182694659499,6501.381817720155,2566.476676218795,0.017575307
M3_block_alpha_stickiness,2,-0.06792517152725,0.004613828927006334,TRUE,alpha_stable,"alpha[58,1]",0.14913724847275,0.13240858,0.0550681079,0.30158010899999954,1.0013100320193329,8199.898263876832,3265.2884243082467,0.21706242
M3_block_alpha_stickiness,2,-0.020617618746225003,4.2508620276468864e-4,TRUE,alpha_stable,"alpha[59,1]",0.154860801253775,0.14953118999999998,0.03884616970000001,0.2869106819999999,0.9999948240859183,4819.686182144304,2314.5362379357944,0.17547842
M3_block_alpha_stickiness,2,-0.009668161509999995,9.347334698344539e-5,TRUE,alpha_stable,"alpha[60,1]",0.36019269849,0.34778148,0.2215651125,0.5380700719999999,1.0002647942111953,5044.884340628893,2854.8066430058498,0.36986086
M3_block_alpha_stickiness,2,0.0196928205963924,3.8780718304169676e-4,TRUE,alpha_stable,"alpha[61,1]",0.0347449145963924,0.0157654015,0.0010529937450000002,0.13073834799999987,0.9998100778924331,6807.222824457832,2807.5105603056013,0.015052094
M3_block_alpha_stickiness,2,-0.2217244905820505,0.049161749723869795,TRUE,alpha_stable,"alpha[62,1]",0.1873540794179495,0.0821894935,0.0027720224950000005,0.7381256954999998,1.0016282837198944,6778.299503957542,2602.159676683606,0.40907857
M3_block_alpha_stickiness,2,-0.3247317031064,0.1054506790023831,FALSE,alpha_stable,"alpha[63,1]",0.3580045768936,0.35955757,0.03659303430000001,0.6560397175,1.0014639268100562,2656.0382541613217,2055.7190398881266,0.68273628
M3_block_alpha_stickiness,2,0.03580794376928875,0.0012822088369845452,TRUE,alpha_stable,"alpha[64,1]",0.18967421376928875,0.07822275249999999,0.0025982119900000004,0.7919977219999998,1.0000951909266749,7451.398979803986,2631.3582227240786,0.15386627
M3_block_alpha_stickiness,2,0.1518502099876665,0.023058486273298408,TRUE,alpha_stable,"alpha[65,1]",0.3037457699876665,0.207612655,0.0100869181,0.8814433984999999,1.000386896096029,5566.387051982363,2455.4042218568934,0.15189556
M3_block_alpha_stickiness,2,-0.10814638733309087,0.011695641093198917,TRUE,alpha_volatile,"alpha[1,2]",0.17517279266690913,0.0717334725,0.00308294353,0.7457229459999982,0.9997593121335808,5669.436737765506,2648.10533947428,0.28331918
M3_block_alpha_stickiness,2,-0.24910127860716758,0.062051447003725724,TRUE,alpha_volatile,"alpha[2,2]",0.37792551139283237,0.293277645,0.01051128135,0.944510287,1.0001926263029155,5927.030307299596,3328.938800229407,0.62702679
M3_block_alpha_stickiness,2,0.0967206362995825,0.009354881486196115,TRUE,alpha_volatile,"alpha[3,2]",0.1398189612995825,0.083011922,0.0165908079,0.47332930349999924,1.0011628020286463,4298.091030641759,2191.9558494026624,0.043098325
M3_block_alpha_stickiness,2,-0.21330010633000007,0.04549693536038934,TRUE,alpha_volatile,"alpha[4,2]",0.62192419367,0.6161197350000001,0.3366166025,0.922414128,1.000003638045799,4836.646162158876,2203.096972157955,0.8352243
M3_block_alpha_stickiness,2,-0.12601428013610377,0.01587959879822044,TRUE,alpha_volatile,"alpha[5,2]",0.32980716986389624,0.280686195,0.013369898300000006,0.8505230559999999,1.0012341069334234,5189.851011384479,2204.0872629136925,0.45582145
