model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,2,-0.3892625034132251,0.1515252965635311,TRUE,group_mu_alpha_general_raw,mu_alpha_raw[1],-1.538701203413225,-1.53696415,-2.28095807,-0.7994017910000013,1.0029547791695124,558.9100764772788,1024.0800161706068,-1.1494387
M7_single_alpha_full_response,2,-0.5062119311749997,0.25625051926392267,TRUE,group_sigma_alpha_general_raw,sigma_alpha_raw[1],2.705279768825,2.6821858,2.169633205,3.323136335,1.0001952255864452,2010.4607049306,2123.790170192114,3.2114917
M7_single_alpha_full_response,2,0.28503939586561,0.08124745719543193,TRUE,group_mu_beta_raw,mu_beta_raw,0.25370491586561,0.27377223500000003,-0.140617626,0.6093359155,1.0105184792408735,415.08343483443747,588.6820941944487,-0.03133448
M7_single_alpha_full_response,2,0.013623795575000042,1.856078058693907e-4,TRUE,group_sigma_beta_raw,sigma_beta_raw,1.598496495575,1.5879208500000002,1.29083806,1.9494333599999996,1.0078108480223065,538.8652169751422,1447.8341950449524,1.5848727
M7_single_alpha_full_response,2,-0.20817740610169794,0.043337832411231264,TRUE,alpha_general,"alpha[1,1]",0.3888893138983021,0.295364185,0.002285825230000001,0.9736551204999999,1.000283043395688,4132.51335487863,2927.868549941425,0.59706672
M7_single_alpha_full_response,2,0.362163497351221,0.13116239881366787,TRUE,alpha_general,"alpha[2,1]",0.410794669351221,0.346271715,0.0033880759400000005,0.9702908859999999,1.0002582023134234,3989.3961651685963,3085.068170558873,0.048631172
M7_single_alpha_full_response,2,0.07573471600968248,0.005735747209067257,FALSE,alpha_general,"alpha[3,1]",0.07578033877568248,0.015389799499999999,5.123084035000002e-4,0.5052594044999995,1.0028295814117594,2196.1905932796826,1615.506569182003,4.5622766e-5
M7_single_alpha_full_response,2,-0.23174915941499996,0.05370767288955906,TRUE,alpha_general,"alpha[4,1]",0.711155880585,0.727771095,0.369720989,0.9793021120000001,1.0016500462223283,3631.7270770841415,2549.5385910568943,0.94290504
M7_single_alpha_full_response,2,-0.717505207728009,0.5148137231168133,FALSE,alpha_general,"alpha[5,1]",0.0660215622719911,0.015038841,0.0014047666700000004,0.44147223649999473,1.0016218014898899,1585.3691600451727,860.2712575247716,0.78352677
M7_single_alpha_full_response,2,-0.04379552280749999,0.0019180478179822516,TRUE,alpha_general,"alpha[6,1]",0.8509561671925,0.884625395,0.58999436,0.9940546745,1.0003440441292542,4315.609174431501,2580.638666003186,0.89475169
M7_single_alpha_full_response,2,0.5258261702250575,0.27649316129355117,FALSE,alpha_general,"alpha[7,1]",0.5316407475250575,0.548074745,0.027809783350000002,0.96280766,1.001165021457386,3768.9998508802187,1823.1224181762864,0.0058145773
M7_single_alpha_full_response,2,-0.7033262776747939,0.49466785286788134,FALSE,alpha_general,"alpha[8,1]",0.208277542325206,0.06301880900000001,0.00170490195,0.8917809229999997,1.0007070251860777,3719.7440216207824,2654.5292660215932,0.91160382
M7_single_alpha_full_response,2,0.10409694140244624,0.010836173209344326,TRUE,alpha_general,"alpha[9,1]",0.25390146140244624,0.100329345,0.0012712829950000002,0.9305852544999998,1.0009971284937982,4260.481544854209,2731.6070313709965,0.14980452
M7_single_alpha_full_response,2,0.0018297773364802674,3.3480851010968216e-6,TRUE,alpha_general,"alpha[10,1]",0.0024359836464802674,0.0017950469,1.4526413750000006e-4,0.007045106114999998,1.0025082506708947,3762.0589422960134,2386.2502265005733,6.0620631e-4
M7_single_alpha_full_response,2,0.04877421948797182,0.0023789244866608502,TRUE,alpha_general,"alpha[11,1]",0.051572913187971824,0.0056916395500000005,2.72901104e-4,0.29800213949999976,1.0007400934315631,2628.585971334092,2157.08866702071,0.0027986937
M7_single_alpha_full_response,2,-0.021085949406000004,4.4461726235239194e-4,TRUE,alpha_general,"alpha[12,1]",0.223049200594,0.21546932000000002,0.1356259535,0.33435203999999996,1.0008610975433543,6092.043174704604,2892.1912974227,0.24413515
M7_single_alpha_full_response,2,0.203801797232636,0.04153517255525248,TRUE,alpha_general,"alpha[13,1]",0.205290292332636,0.0627959555,0.0014587958450000002,0.8705176894999999,1.0007815000359255,4389.437317828163,2879.558069734197,0.0014884951
M7_single_alpha_full_response,2,0.32103815847392764,0.10306549919633068,TRUE,alpha_general,"alpha[14,1]",0.32570408317392763,0.170338985,0.002316502665,0.9573464119999999,0.9994388098253548,4034.510710142994,3297.040854581083,0.0046659247
M7_single_alpha_full_response,2,-0.26615536205687507,0.07083867675162625,TRUE,alpha_general,"alpha[15,1]",0.536039357943125,0.525331985,0.1882293225,0.9175205599999999,1.000662226594509,3868.457406259636,2008.2564732207245,0.80219472
M7_single_alpha_full_response,2,-0.5561195358999036,0.30926893820952417,TRUE,alpha_general,"alpha[16,1]",0.30208515410009645,0.14025132,0.0015911822850000002,0.9534964024999998,1.0007289763137333,4621.143059927257,2825.3833725777868,0.85820469
M7_single_alpha_full_response,2,0.25403101873859124,0.0645317584813665,TRUE,alpha_general,"alpha[17,1]",0.25572700033859125,0.095481998,9.166459270000001e-4,0.9319232824999998,1.0006368761479578,4685.965520870888,2602.9254674209938,0.0016959816
M7_single_alpha_full_response,2,0.002534595662557537,6.424175172655481e-6,TRUE,alpha_general,"alpha[18,1]",0.2832095556625575,0.21410023,0.0406557735,0.8133708209999999,1.0019812910574055,3205.005552986835,1911.7800089316179,0.28067496
M7_single_alpha_full_response,2,0.1415043065579251,0.02002346877443924,TRUE,alpha_general,"alpha[19,1]",0.2054597385579251,0.066535654,0.0017272214900000001,0.8921634264999999,1.0012706854084958,4427.313959885636,2732.5115828321373,0.063955432
M7_single_alpha_full_response,2,0.12289614333682083,0.015103462047064411,TRUE,alpha_general,"alpha[20,1]",0.27816981333682084,0.12278901,0.0012111356950000002,0.947522298,0.9999039197158668,4413.557676157123,2952.0658848437442,0.15527367
