model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,4,-0.6380536205500003,0.4071124226969637,TRUE,beta,beta[24],1.88262627945,1.86403205,1.159474315,2.657735695,1.0004518482782372,5292.287283499446,3194.786013999076,2.5206799
M7_single_alpha_full_response,4,0.1963851514837499,0.0385671277232954,TRUE,beta,beta[25],1.18512169148375,1.1683496,0.41528721500000004,2.039336124999999,1.0031740509637168,3770.170286885727,1864.1487301507834,0.98873654
M7_single_alpha_full_response,4,-3.4677982092000015,12.025624419730738,TRUE,beta,beta[26],14.2636817908,14.052514500000001,10.263055,19.017633999999997,0.9995923812289927,4318.254068433814,3169.469685916734,17.73148
M7_single_alpha_full_response,4,-0.5953847383200004,0.35448298662437533,TRUE,beta,beta[27],2.83877696168,2.83441735,1.4096455749999999,4.2613280899999975,0.9997352073520224,4326.717011172487,2431.295762129211,3.4341617
M7_single_alpha_full_response,4,0.608819270653925,0.37066090431957727,TRUE,beta,beta[28],0.706525241653925,0.60388109,0.0754317998,1.72574174,1.0002787294033404,3306.528327958863,2460.3643840260256,0.097705971
M7_single_alpha_full_response,4,-0.4445347660277499,0.19761115820734634,TRUE,beta,beta[29],1.45295873397225,1.4161641500000002,0.4447062645,2.5503859049999997,1.0006627129006307,2633.108649743736,1385.372857315082,1.8974935
M7_single_alpha_full_response,4,1.0805399016415,1.1675664790394227,TRUE,beta,beta[30],2.3596674016415,2.1796772000000004,1.1411448800000001,4.087229805,1.0004959282301369,2177.442713154735,2580.049529086379,1.2791275
M7_single_alpha_full_response,4,-0.6483487433657498,0.42035609302394683,TRUE,beta,beta[31],1.49968565663425,1.4932856,0.6007871585000001,2.4330547199999986,1.001050912577441,3684.3678260705415,1836.9839830039314,2.1480344
M7_single_alpha_full_response,4,0.5044728873074997,0.25449289402836534,TRUE,beta,beta[32],2.7167312873075,2.6689672,1.7012137600000001,3.8777813849999996,1.0002470575238651,5539.897634524531,3103.308577653996,2.2122584
M7_single_alpha_full_response,4,0.34133726423319,0.11651112795419857,FALSE,beta,beta[33],0.35780333823319,0.28985532999999997,0.04762896,0.8809075084999995,0.9999652531188705,5009.563403603718,2764.2561780338656,0.016466074
M7_single_alpha_full_response,4,-0.22977253619000004,0.05279541838718488,TRUE,beta,beta[34],1.83189766381,1.8080875,0.9612343320000001,2.8023894699999996,1.001617981396583,4681.401175221439,2531.2899966481477,2.0616702
M7_single_alpha_full_response,4,79.4108479165,6306.0827668174925,TRUE,beta,beta[35],141.9740979165,102.3126,42.60768595,349.7790704999999,1.0018027914968564,4013.420332988096,2670.7354150322844,62.56325
M7_single_alpha_full_response,4,-0.04209541001957495,0.0017720235447161313,TRUE,beta,beta[36],1.290132589980425,1.28331215,0.48835886500000003,2.0531468,1.0000217539774887,3186.119275164839,1556.5542276472725,1.332228
M7_single_alpha_full_response,4,-0.48507680972035006,0.23529951132847268,TRUE,beta,beta[37],0.79250069027965,0.738755025,0.15145676800000002,1.609274685,1.0004452252628602,4483.887347781964,2392.361878547823,1.2775775
M7_single_alpha_full_response,4,-0.6256476456192499,0.3914349764689105,TRUE,beta,beta[38],2.11981965438075,2.06586335,0.404831962,4.01210931,1.0023168177910866,3714.6679836166945,2115.21741438115,2.7454673
M7_single_alpha_full_response,4,0.43810941810067494,0.191939862228512,TRUE,beta,beta[39],1.403400338100675,1.2788245,0.1955033345,3.0339966349999994,1.0003377789780004,2515.7157492240035,2539.7080562712367,0.96529092
M7_single_alpha_full_response,4,3.2422698627249993,10.512313862734786,TRUE,beta,beta[40],12.231394762725,12.0651475,8.8262319850000015,16.24962085,1.0014173109635587,5010.917506080414,2805.7804965755286,8.9891249
M7_single_alpha_full_response,4,0.556420247117,0.30960349140174337,FALSE,beta,beta[41],0.586370839117,0.49119303000000003,0.0700613162,1.4330512099999997,0.9999880696566974,4155.0829275032675,2651.7184347266457,0.029950592
M7_single_alpha_full_response,4,-0.37353214102669996,0.13952626037999047,TRUE,beta,beta[42],0.8742263589733,0.790052495,0.11894096800000001,1.93255742,1.0003952293925076,3839.222026001493,2391.1569517664016,1.2477585
M7_single_alpha_full_response,4,-0.14629362210249974,0.021401823867869003,TRUE,beta,beta[43],3.5378153778975,3.4783954,2.21754791,5.006258685,0.9996076850029881,6393.183470828251,2597.041298356075,3.684109
M7_single_alpha_full_response,4,0.3715252471449997,0.13803100926615308,TRUE,beta,beta[44],3.859282047145,3.7940920499999997,2.2836927950000003,5.597833025,1.0007680491762914,6184.635366864443,2966.4139663180717,3.4877568
M7_single_alpha_full_response,4,0.9815141227877501,0.9633699732318065,TRUE,beta,beta[45],1.86901311278775,1.8462866,0.7528193750000001,3.044227114999999,1.0010914893342597,3428.271295751986,2217.9267688918285,0.88749899
M7_single_alpha_full_response,4,-0.7334376009200001,0.5379307144432853,TRUE,beta,beta[46],1.81691829908,1.79586465,1.043562655,2.658595729999999,1.0021630485158215,5279.420720004428,2333.9015293457514,2.5503559
M7_single_alpha_full_response,4,0.392718022735125,0.15422744538098618,TRUE,beta,beta[47],0.471881705735125,0.369339605,0.0557749024,1.2369665300000001,1.0001774480236305,4120.900886029252,2962.314433727422,0.079163683
M7_single_alpha_full_response,4,0.305107372041675,0.09309050847417707,FALSE,beta,beta[48],0.326473040041675,0.272126445,0.0436243735,0.7885395744999998,1.000442991550603,4929.686745977451,2939.601042424988,0.021365668
M7_single_alpha_full_response,4,0.33902530033005,0.11493815426388061,TRUE,beta,beta[49],0.40798077933005,0.326073525,0.054405997700000014,1.0225309749999998,1.0005080127063848,5658.650688260519,3040.8395143430143,0.068955479
M7_single_alpha_full_response,4,0.5707081747,0.32570782066940573,TRUE,beta,beta[50],3.6479966747,3.6185320499999998,2.270913825,5.1555093,0.9997580354458705,6909.788875007597,2988.9905247761067,3.0772885
