model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,2,-0.188152657243285,0.03540142242770909,TRUE,alpha_stable,"alpha[7,1]",0.152291992756715,0.0806301495,0.00610289292,0.5681796214999998,1.0004267699750775,5548.506825040906,2534.0603214389926,0.34044465
M4_block_alpha_full_response,2,0.31730567547305344,0.10068289168741071,TRUE,alpha_stable,"alpha[8,1]",0.32304419507305343,0.22114656500000002,0.0033868414400000002,0.9088380359999999,1.0003613812959873,4654.071131376705,2809.6001988156595,0.0057385196
M4_block_alpha_full_response,2,0.10462798984350952,0.01094701625869353,TRUE,alpha_stable,"alpha[9,1]",0.1346969238435095,0.05846775,0.0024088801750000006,0.5785649999999999,1.0007813586724548,7585.067237086463,2770.312835723561,0.030068934
M4_block_alpha_full_response,2,0.0010438520620826247,1.0896271275141477e-6,TRUE,alpha_stable,"alpha[10,1]",0.001994207022082625,0.0015872746999999999,1.5480944550000004e-4,0.00512692477,0.999966965440351,5012.752025608193,3061.376252783449,9.5035496e-4
M4_block_alpha_full_response,2,-0.47889261238373654,0.22933813419571972,FALSE,alpha_stable,"alpha[11,1]",0.3094299076162635,0.275966815,0.010740162300000003,0.7705697564999999,1.0012028648406504,4023.518173059131,2339.965978755381,0.78832252
M4_block_alpha_full_response,2,0.12104975902349996,0.01465304415964741,TRUE,alpha_stable,"alpha[12,1]",0.4168876890235,0.41456228500000003,0.25187351,0.5914408179999998,1.0009954122786586,5229.682855938277,3033.6369902154734,0.29583793
M4_block_alpha_full_response,2,0.12767493024106125,0.016300887812059857,TRUE,alpha_stable,"alpha[13,1]",0.17644338524106126,0.0615910715,0.0014490327800000002,0.7533858869999998,1.000880687555612,6416.559480207812,2809.1831245829044,0.048768455
M4_block_alpha_full_response,2,0.10603235670846477,0.011242860669151113,TRUE,alpha_stable,"alpha[14,1]",0.18200120070846476,0.0553115465,0.001170205615,0.7938507564999993,1.0003808987178309,5604.604988592872,3185.5039255063366,0.075968844
M4_block_alpha_full_response,2,-0.56423314533421,0.31835904229373574,FALSE,alpha_stable,"alpha[15,1]",0.14238188466579,0.061077422,0.00375155386,0.5446451764999997,1.000706181911971,7001.376873133367,2723.345422203302,0.70661503
M4_block_alpha_full_response,2,-0.28934681479627516,0.08372157923274996,TRUE,alpha_stable,"alpha[16,1]",0.14748760520372484,0.049580911500000005,0.0012915491,0.684685658,1.0005633681723751,7690.856393573676,2667.2160910146217,0.43683442
M4_block_alpha_full_response,2,-0.822554025148133,0.6765951242873954,FALSE,alpha_stable,"alpha[17,1]",0.174036334851867,0.070560103,0.0015299019050000002,0.7273205244999997,0.9996867858694101,6852.784640980578,2738.838388243781,0.99659036
M4_block_alpha_full_response,2,0.07827670832780491,0.006127243066636243,TRUE,alpha_stable,"alpha[18,1]",0.0790363039278049,0.013882810499999999,5.00618084e-4,0.40451930599999986,1.000245403335017,4681.604602796865,3383.682320523967,7.595956e-4
M4_block_alpha_full_response,2,0.136799849525562,0.018714198830216407,TRUE,alpha_stable,"alpha[19,1]",0.148054743525562,0.0543209095,0.0018808590450000006,0.6916922469999996,1.0005736591937773,6053.071052796933,2841.6947637080057,0.011254894
M4_block_alpha_full_response,2,0.16494881611522128,0.02720811193781308,TRUE,alpha_stable,"alpha[20,1]",0.17689117111522126,0.063892295,0.00144845916,0.7496865224999999,1.000366093434922,5981.188681836756,2910.1389061008613,0.011942355
M4_block_alpha_full_response,2,0.08098159189175927,0.0065580182253234505,TRUE,alpha_stable,"alpha[21,1]",0.14072184789175926,0.07787804100000001,0.0035152628350000005,0.5337834619999994,0.99962898878391,5405.249163459552,2845.2014682344975,0.059740256
M4_block_alpha_full_response,2,-0.2031013392363464,0.041250153999597465,TRUE,alpha_stable,"alpha[22,1]",0.16417678076365358,0.056369778,0.0016112887950000007,0.743759866,1.0002458318199805,6005.038850840852,2888.868274590872,0.36727812
M4_block_alpha_full_response,2,0.00134085223417405,1.7978847138895414e-6,TRUE,alpha_stable,"alpha[23,1]",0.00157073268417405,0.0011804791,1.23265366e-4,0.00435160427,1.0001896374037877,5615.303130401371,3335.2330357868714,2.2988045e-4
M4_block_alpha_full_response,2,-0.17461125889371254,0.030489091732447106,TRUE,alpha_stable,"alpha[24,1]",0.4139589211062875,0.40704724999999997,0.116234023,0.7375279439999999,1.0010983943071288,5131.782140531371,2231.7946085424896,0.58857018
M4_block_alpha_full_response,2,-0.5611575610031836,0.3148978082710417,FALSE,alpha_stable,"alpha[25,1]",0.1552691089968164,0.0595063635,0.00150376238,0.6891219624999999,1.0016802380714744,6248.4707506495415,2753.4769967966477,0.71642667
M4_block_alpha_full_response,2,2.0329715022499896e-4,4.1329731289605796e-8,TRUE,alpha_stable,"alpha[26,1]",0.013511751150225,0.013370329,0.006106528464999999,0.021450619699999993,1.0010500938392264,4780.609768320394,2923.634242228726,0.013308454
M4_block_alpha_full_response,2,0.01591276894871,2.5321621561502915e-4,TRUE,alpha_stable,"alpha[27,1]",0.03721092294871,0.027572173499999998,0.005186797155,0.10037678149999994,0.9998973129683018,4558.3705256066005,2181.7916707337545,0.021298154
M4_block_alpha_full_response,2,-0.5007777747164307,0.2507783796499402,TRUE,alpha_stable,"alpha[28,1]",0.33443241528356926,0.199423365,0.009230062625,0.9340882979999999,1.000396570184026,4340.382361864835,2628.2347925088375,0.83521019
M4_block_alpha_full_response,2,-0.06581612415378801,0.004331762198626838,TRUE,alpha_stable,"alpha[29,1]",0.289828395846212,0.19310293,0.00368565542,0.8891623364999999,1.0014409543201792,4159.028078651146,2580.4348660647133,0.35564452
M4_block_alpha_full_response,2,-0.15652629412251817,0.024500480751729066,TRUE,alpha_stable,"alpha[30,1]",0.6699117658774818,0.790860455,0.019253285650000007,0.981179045,1.000590640663823,2469.4449214117085,2370.0219238000113,0.82643806
M4_block_alpha_full_response,2,-0.1933331176897246,0.03737769439562891,TRUE,alpha_stable,"alpha[31,1]",0.3028948923102754,0.18859725,0.0027690921150000003,0.8869565249999997,0.9998420745485268,5424.051351692601,2511.9789008893995,0.49622801
M4_block_alpha_full_response,2,-0.16126116190509374,0.026005162338980856,TRUE,alpha_stable,"alpha[32,1]",0.20633566809490625,0.14792021,0.004262105005,0.6067723224999999,1.0008022398378595,4462.37081404702,2485.511185822831,0.36759683
M4_block_alpha_full_response,2,-0.07439520768260374,0.005534646926137743,TRUE,alpha_stable,"alpha[33,1]",0.20381622231739624,0.11955801499999999,0.0034391929100000005,0.7134653959999999,1.0002795894882013,4985.403383834972,2899.1079437512844,0.27821143
M4_block_alpha_full_response,2,0.02440308504112955,5.955105595246007e-4,TRUE,alpha_stable,"alpha[34,1]",0.02857773514112955,0.0102257975,5.547488755000001e-4,0.12184197949999996,0.9999068038894188,6007.162108675797,3103.1093476577803,0.0041746501
M4_block_alpha_full_response,2,-5.418527203232505e-5,2.936043705217067e-9,TRUE,alpha_stable,"alpha[35,1]",0.001962837827967675,0.0017969986,2.4470729500000005e-4,0.0044001759549999984,0.9997315218352724,3853.94916279768,3109.2469798672423,0.0020170231
M4_block_alpha_full_response,2,-0.007755035164594248,6.014057040409334e-5,TRUE,alpha_stable,"alpha[36,1]",0.15467214483540576,0.0588434635,0.0029495054799999997,0.7186310939999998,1.0013444528743243,5433.016909181679,2688.1091203976584,0.16242718
M4_block_alpha_full_response,2,0.18969179753649934,0.035982978052628255,TRUE,alpha_stable,"alpha[37,1]",0.21571080553649935,0.08974041799999999,0.00176629394,0.830883705,1.0006027193115734,5593.7660209588785,2828.0104717854992,0.026019008
M4_block_alpha_full_response,2,-0.36502822031152876,0.13324560162380197,FALSE,alpha_stable,"alpha[38,1]",0.1424791396884712,0.09559673399999999,0.004591318065000001,0.4237482949999998,0.9996889162213609,5492.647576209742,2995.846375359288,0.50750736
M4_block_alpha_full_response,2,-0.040524709090044964,0.001642252046832773,TRUE,alpha_stable,"alpha[39,1]",0.266336210909955,0.24806530999999998,0.05773326545,0.536187706,1.0015885289684787,3316.980299516182,1046.238819744695,0.30686092
M4_block_alpha_full_response,2,0.002509471207448,6.2974457410105225e-6,TRUE,alpha_stable,"alpha[40,1]",0.007464961807448,0.0068358659,0.00128634691,0.015762660449999993,1.0007909670010235,3632.387967577761,2263.4968823034064,0.0049554906
M4_block_alpha_full_response,2,-0.029216415037954246,8.535989076699991e-4,TRUE,alpha_stable,"alpha[41,1]",0.13043901496204574,0.0431578675,0.0013112244700000002,0.5858446859999993,1.0008876016069428,6593.004218025619,2959.4477718707626,0.15965543
M4_block_alpha_full_response,2,0.09039488750526001,0.008171235687088612,TRUE,alpha_stable,"alpha[42,1]",0.09875808930526,0.05868413,0.0018630878450000001,0.3442637624999997,1.000412496774577,4188.908842471403,2649.5129166558363,0.0083632018
M4_block_alpha_full_response,2,-0.09365230454864999,0.008770754147273088,FALSE,alpha_stable,"alpha[43,1]",0.03157339545135,0.024507796,0.0056987683099999995,0.08009252289999985,1.0010076803167276,5364.090509845064,1833.214595607399,0.1252257
M4_block_alpha_full_response,2,-0.158764390129,0.025206131573033315,TRUE,alpha_stable,"alpha[44,1]",0.283058249871,0.21916885,0.059721946600000006,0.6985631755,1.0036266407760386,6515.631832822199,3168.3544100208937,0.44182264
M4_block_alpha_full_response,2,-0.009893374560615502,9.787886019663398e-5,TRUE,alpha_stable,"alpha[45,1]",0.0427959834393845,0.017281961,0.0010019768100000004,0.15583242899999988,1.0012545866729914,5058.87092658274,2419.391077946091,0.052689358
M4_block_alpha_full_response,2,-0.04988774743563124,0.0024887873442013316,TRUE,alpha_stable,"alpha[46,1]",0.05343800256436875,0.030131552,0.004395241125000001,0.19254977049999997,1.0005604278704137,5284.053971924997,2431.0859204829985,0.10332575
M4_block_alpha_full_response,2,-0.7015812958860184,0.49221631473710487,FALSE,alpha_stable,"alpha[47,1]",0.27852683411398155,0.131848535,0.002887266385,0.9002513379999999,0.9999425971014294,5588.351726390346,3239.6213793874267,0.98010813
M4_block_alpha_full_response,2,0.13276250186100974,0.017625881900394616,TRUE,alpha_stable,"alpha[48,1]",0.22690727186100976,0.137764255,0.0038459758300000003,0.7814310709999994,1.001306310501949,5934.903360885735,2628.1618288390778,0.09414477
M4_block_alpha_full_response,2,0.02587739601719219,6.696396246305942e-4,TRUE,alpha_stable,"alpha[49,1]",0.1979918260171922,0.082694142,0.00217150582,0.7891774914999999,1.0024741160289987,6124.567454299332,2859.7959377049106,0.17211443
M4_block_alpha_full_response,2,-0.042716044589603985,0.0018246604653810359,TRUE,alpha_stable,"alpha[50,1]",0.169391065410396,0.070451406,0.00161563141,0.6877863114999994,0.9999607906406832,5480.444358784326,2439.617476924039,0.21210711
M4_block_alpha_full_response,2,-0.364955930784705,0.13319283141493038,FALSE,alpha_stable,"alpha[51,1]",0.098428259215295,0.0488202445,0.0126854254,0.3589084399999998,0.9995911954312904,4977.694708112281,2992.3874813311486,0.46338419
M4_block_alpha_full_response,2,0.022886941642405012,5.238120977428527e-4,TRUE,alpha_stable,"alpha[52,1]",0.164968931642405,0.16101608,0.05528624855,0.290578342,1.0023744787617095,4964.5003547007545,2447.414368024487,0.14208199
M4_block_alpha_full_response,2,-0.549483784273907,0.30193242917997354,TRUE,alpha_stable,"alpha[53,1]",0.165338625726093,0.0447247485,0.001091959785,0.7829058829999997,0.9998376378736221,6027.7274507614175,3124.318127092731,0.71482241
M4_block_alpha_full_response,2,-0.4719767355505707,0.22276203890097332,TRUE,alpha_stable,"alpha[54,1]",0.13524910444942934,0.0424306,0.0011969215250000002,0.6662031614999989,1.0018435645756802,6154.429408708152,3055.2416952504377,0.60722584
M4_block_alpha_full_response,2,-0.24856183005587876,0.06178298336072755,TRUE,alpha_stable,"alpha[55,1]",0.11148284994412125,0.053147156,0.0046990803,0.48716327049999997,1.000912948965358,4613.604148053706,2372.5849084189795,0.36004468
M4_block_alpha_full_response,2,-0.150029291631562,0.02250878834746828,TRUE,alpha_stable,"alpha[56,1]",0.209918868368438,0.103506335,0.00331415741,0.7731932549999999,0.999848367493004,5366.715618866255,2752.39933040196,0.35994816
M4_block_alpha_full_response,2,0.06275682722823825,0.003938419363754946,TRUE,alpha_stable,"alpha[57,1]",0.19803362722823825,0.0852893425,0.0017725113200000003,0.7661975474999995,1.0000705173372486,6241.413792853858,2631.5264602891607,0.1352768
M4_block_alpha_full_response,2,0.043799151765775,0.0019183656954013914,TRUE,alpha_stable,"alpha[58,1]",0.101936580765775,0.06333443550000001,0.0189314946,0.33039691499999957,1.0002530260556048,4425.980424992454,2290.224818891391,0.058137429
M4_block_alpha_full_response,2,-0.015394614973699997,2.3699417018846814e-4,TRUE,alpha_stable,"alpha[59,1]",0.0559529600263,0.050666038999999996,0.021974773149999998,0.10835148299999996,1.0008117978210092,6692.700027033963,3060.927930061113,0.071347575
M4_block_alpha_full_response,2,0.19880600056249997,0.03952382585965674,FALSE,alpha_stable,"alpha[60,1]",0.7059008105625,0.70700145,0.5570897845,0.8574689269999999,1.0015320715924467,4637.665525724941,3348.3012656043325,0.50709481
M4_block_alpha_full_response,2,0.041610179012892504,0.0017314069974849599,TRUE,alpha_stable,"alpha[61,1]",0.0574263390128925,0.0410159995,0.0036280617399999998,0.16815061549999988,1.0010498791530982,5409.4247308899385,2307.305325493662,0.01581616
M4_block_alpha_full_response,2,-0.616348844110262,0.37988589763605607,TRUE,alpha_stable,"alpha[62,1]",0.224085655889738,0.0838208385,0.0017069303250000002,0.8843687979999998,1.0016076683279274,5673.963574924882,3109.6742437655366,0.8404345
M4_block_alpha_full_response,2,0.04574257036250007,0.0020923827433682696,TRUE,alpha_stable,"alpha[63,1]",0.8002988703625,0.8268235,0.5231210660000001,0.979048286,1.0001347873917157,6295.291670034258,2441.027951450402,0.7545563
M4_block_alpha_full_response,2,-0.709861906618662,0.503903926468282,FALSE,alpha_stable,"alpha[64,1]",0.214166743381338,0.0949924265,0.0028764043400000003,0.8348607414999997,1.0009254563239784,6142.437268826561,2905.0715247578783,0.92402865
M4_block_alpha_full_response,2,-0.016965985366347303,2.8784465945111084e-4,TRUE,alpha_stable,"alpha[65,1]",0.25755593463365267,0.14550048,0.00418512469,0.8119705699999997,0.9999038192599338,6043.259933885994,2912.4731891335878,0.27452192
M4_block_alpha_full_response,2,-0.022955644351200982,5.269616075788255e-4,TRUE,alpha_volatile,"alpha[1,2]",0.231100835648799,0.12479599499999999,0.00404661557,0.8241444134999998,0.999726518240418,6680.072624584712,3018.8429304675824,0.25405648
M4_block_alpha_full_response,2,-0.48005137438175904,0.23044932204581578,TRUE,alpha_volatile,"alpha[2,2]",0.243394645618241,0.11886192500000001,0.004008501575,0.8747069664999998,1.0025688826635553,5727.542830818316,2586.990079001908,0.72344602
M4_block_alpha_full_response,2,0.26350378434087374,0.06943424436196169,TRUE,alpha_volatile,"alpha[3,2]",0.28461048334087374,0.0917808705,0.003369882285,0.9157388214999999,0.9998779918271856,2014.663406319212,3400.056218408802,0.021106699
M4_block_alpha_full_response,2,-0.12251591621936919,0.01501014972707149,TRUE,alpha_volatile,"alpha[4,2]",0.6328039937806308,0.64118843,0.2745635625,0.9568468384999999,0.9998785231087608,4978.096250946601,2084.841956103567,0.75531991
M4_block_alpha_full_response,2,0.12672078428280498,0.016058157169249195,TRUE,alpha_volatile,"alpha[5,2]",0.580853384282805,0.6406759150000001,0.0384113505,0.9740986985,1.0002342250936747,4908.130028172902,2475.66915842489,0.4541326
M4_block_alpha_full_response,2,-0.4024023571569575,0.16192765704547557,FALSE,alpha_volatile,"alpha[6,2]",0.5885750428430425,0.6123254300000001,0.129029422,0.9606556015,1.0022233450668803,5861.33945739528,2257.829201154575,0.9909774
M4_block_alpha_full_response,2,-0.35475000959062225,0.12584756930454657,TRUE,alpha_volatile,"alpha[7,2]",0.08801197040937775,0.02729553,0.0015556994550000001,0.4687505949999996,1.0029426656142557,3550.8834970841954,2408.8331432626023,0.44276198
M4_block_alpha_full_response,2,0.16053785577476776,0.025772403136760134,TRUE,alpha_volatile,"alpha[8,2]",0.34379421577476776,0.242313575,0.0102294149,0.9319517925,1.0006013654842096,6050.7826128811685,2203.4854138535366,0.18325636
M4_block_alpha_full_response,2,-0.281069052182565,0.07899981209480544,TRUE,alpha_volatile,"alpha[9,2]",0.473485977817435,0.459371095,0.023668407600000003,0.9475816715,1.0007920264284875,6003.6679983172,2408.6307599677366,0.75455503
M4_block_alpha_full_response,2,0.011973844080211401,1.433729420572136e-4,TRUE,alpha_volatile,"alpha[10,2]",0.0163999521802114,0.0155645485,0.0025407945550000007,0.0334657102,1.0019829210672504,3730.8728308640593,2410.5083758317687,0.0044261081
M4_block_alpha_full_response,2,-0.2855777931438691,0.08155467593692249,TRUE,alpha_volatile,"alpha[11,2]",0.12331514685613088,0.0495047195,0.0029297077250000003,0.5763877049999998,1.001158206302157,4319.790497515448,2440.7281264291,0.40889294
M4_block_alpha_full_response,2,0.040006809421749986,0.0016005448001082236,TRUE,alpha_volatile,"alpha[12,2]",0.14287796942175,0.13708807,0.08693772275,0.21760109749999992,1.0001384896022512,5193.7088220173955,3177.188986522608,0.10287116
M4_block_alpha_full_response,2,-0.44600386140909976,0.19891944439182746,TRUE,alpha_volatile,"alpha[13,2]",0.2590043985909003,0.134445595,0.002926761285,0.8857968264999997,1.0011215604747865,6375.76345076364,3005.820497549518,0.70500826
M4_block_alpha_full_response,2,-0.3587133664053297,0.1286752792378443,TRUE,alpha_volatile,"alpha[14,2]",0.21915384359467024,0.08506699949999999,0.0033646369300000005,0.8634561534999995,1.0017971052091945,5095.472611251817,3210.7730317326677,0.57786721
M4_block_alpha_full_response,2,-0.060331125932249985,0.0036398447562530066,TRUE,alpha_volatile,"alpha[15,2]",0.68376605406775,0.7216472549999999,0.23701065799999999,0.9687098765,1.0004422773250299,4432.330791194783,1575.1592838501622,0.74409718
M4_block_alpha_full_response,2,0.3003605807535065,0.09021647847058371,TRUE,alpha_volatile,"alpha[16,2]",0.3270402257535065,0.199514985,0.004371893005000001,0.9355022319999999,1.0001587218278467,7220.38172744719,3114.55199731629,0.026679645
M4_block_alpha_full_response,2,0.2194189809887855,0.04814468921815702,TRUE,alpha_volatile,"alpha[17,2]",0.3736567109887855,0.31203846,0.008962879150000002,0.9237277175,1.0008004685890433,6140.932987960577,2625.250129281123,0.15423773
M4_block_alpha_full_response,2,0.19503106216204502,0.03803711520805547,TRUE,alpha_volatile,"alpha[18,2]",0.452160372162045,0.410220575,0.08124243515,0.9345917384999999,1.0019820513835385,4754.181501996415,2217.0147589566654,0.25712931
M4_block_alpha_full_response,2,0.27257330152769654,0.07429620470570858,FALSE,alpha_volatile,"alpha[19,2]",0.2757023497276965,0.15769767499999998,0.0036876496400000004,0.8595485155,1.0002092357625054,6745.127628258293,2667.089879883349,0.0031290482
M4_block_alpha_full_response,2,0.2851024064981718,0.0812833821910488,TRUE,alpha_volatile,"alpha[20,2]",0.3077326834981718,0.16495989500000002,0.004187925665,0.9361639784999999,1.001159723998413,6192.999988557154,2873.5241052448337,0.022630277
M4_block_alpha_full_response,2,-0.210967134612,0.04450713188639773,TRUE,alpha_volatile,"alpha[21,2]",0.580791215388,0.570135615,0.25005454650000003,0.9306605564999999,0.9999806467313294,6418.194386719978,2659.747914100708,0.79175835
M4_block_alpha_full_response,2,0.21720020667116402,0.04717592977799636,TRUE,alpha_volatile,"alpha[22,2]",0.247437258671164,0.12394924,0.004454021625000001,0.87353788,1.0008550684713173,5967.035354278023,2820.1342694997707,0.030237052
M4_block_alpha_full_response,2,0.010701965089200502,1.145320567704663e-4,TRUE,alpha_volatile,"alpha[23,2]",0.0232779860892005,0.0215865055,0.004730543765,0.046856384699999996,1.000255319261671,4299.903713900011,2050.8020985374146,0.012576021
M4_block_alpha_full_response,2,-0.3254282985036,0.10590357746694819,TRUE,alpha_volatile,"alpha[24,2]",0.5788827814964,0.593379035,0.134842832,0.9452251079999999,1.0019822194614754,4747.525898551403,2174.688435889473,0.90431108
M4_block_alpha_full_response,2,-0.5905639207062203,0.3487657444399029,FALSE,alpha_volatile,"alpha[25,2]",0.1286178792937797,0.0507386965,0.0021405858650000004,0.5915084519999999,1.0003458376915748,4644.192694067295,2975.287785362565,0.7191818
M4_block_alpha_full_response,2,-0.006080487632417496,3.697232984798212e-5,TRUE,alpha_volatile,"alpha[26,2]",0.0354199303675825,0.035651044,0.0159885128,0.05462883155,0.9994469627755285,3652.6892479380995,2606.999973638891,0.041500418
M4_block_alpha_full_response,2,0.012105819142895248,1.4655085712048904e-4,TRUE,alpha_volatile,"alpha[27,2]",0.02236851114289525,0.0180714275,0.001863290065,0.05854466304999999,1.0002426636506785,4769.564362648323,2575.0105533565893,0.010262692
M4_block_alpha_full_response,2,-0.20326780507570602,0.041317800580295216,TRUE,alpha_volatile,"alpha[28,2]",0.187427194924294,0.08000850100000001,0.004667907850000001,0.7721600714999993,1.0002152408955958,5358.77250099283,2528.889178944061,0.390695
M4_block_alpha_full_response,2,0.0016735190799214983,2.800666110861298e-6,TRUE,alpha_volatile,"alpha[29,2]",0.2424031590799215,0.13012959000000002,0.00784091706,0.8280233815,1.0004717271221408,5197.9016422747845,2699.195890063752,0.24072964
M4_block_alpha_full_response,2,-0.12327998405793572,0.015197954469324886,TRUE,alpha_volatile,"alpha[30,2]",0.28849187594206427,0.22770685499999999,0.0242401168,0.7716029254999999,1.0015606783118045,4917.802167185795,2168.601631834028,0.41177186
M4_block_alpha_full_response,2,0.03332222703533422,0.0011103708145943586,TRUE,alpha_volatile,"alpha[31,2]",0.34039832703533424,0.213237905,0.004410974880000002,0.944111923,1.0021176491128678,5609.3820351783315,2726.118788359617,0.3070761
M4_block_alpha_full_response,2,-0.76756234368823,0.5891519514481685,FALSE,alpha_volatile,"alpha[32,2]",0.10764205631177,0.040747558,0.003295670985,0.5949241024999998,1.0009630095245172,3696.166947255772,2355.3104078081706,0.8752044
M4_block_alpha_full_response,2,0.34833946928730003,0.12134038586335784,TRUE,alpha_volatile,"alpha[33,2]",0.3781555052873,0.313601895,0.0225736984,0.9187201689999999,1.0002341906101093,5199.752752410014,2792.3626446327453,0.029816036
M4_block_alpha_full_response,2,-0.03306893358162499,0.0010935543682259253,TRUE,alpha_volatile,"alpha[34,2]",0.589010456418375,0.597582575,0.22112078000000002,0.9291034225,1.0022644907838696,5463.591096846214,2704.777961608082,0.62207939
M4_block_alpha_full_response,2,0.00111524746810835,1.2437769151220853e-6,TRUE,alpha_volatile,"alpha[35,2]",0.00462209666810835,0.00405866035,4.953208005e-4,0.010969685649999984,1.0007107631959344,3847.6302199086253,2897.7598118984206,0.0035068492
M4_block_alpha_full_response,2,0.18570516902755452,0.034486409803552595,TRUE,alpha_volatile,"alpha[36,2]",0.1886784010275545,0.06374469499999999,0.0018480032250000002,0.8216304284999998,1.0025596501500027,4581.471802083464,2663.7098494196894,0.002973232
M4_block_alpha_full_response,2,0.4107182596355,0.16868948879801401,TRUE,alpha_volatile,"alpha[37,2]",0.4357172286355,0.41061473000000004,0.016087360550000002,0.941759173,1.0030726462694093,6756.404945018927,2503.0433614643784,0.024998969
M4_block_alpha_full_response,2,-0.330955678372,0.10953166104667073,FALSE,alpha_volatile,"alpha[38,2]",0.196873231628,0.179284995,0.05329418970000001,0.3965864789999997,1.0009276443381727,4789.644021746315,1645.3721605724907,0.52782891
M4_block_alpha_full_response,2,0.06575223119033724,0.0043233559065075575,TRUE,alpha_volatile,"alpha[39,2]",0.08321486619033724,0.050722999500000004,0.00275236628,0.284932024,0.9998521775834884,5390.4797849418455,2830.5018761919964,0.017462635
M4_block_alpha_full_response,2,0.027733707362675,7.691585240784935e-4,TRUE,alpha_volatile,"alpha[40,2]",0.042087117362675,0.040289865499999994,0.010098999450000002,0.07920777464999997,1.0000809301084908,4369.2169409288235,1948.2704744416926,0.01435341
M4_block_alpha_full_response,2,-0.020379446064564988,4.1532182189851335e-4,TRUE,alpha_volatile,"alpha[41,2]",0.287393593935435,0.18910504,0.00919295181,0.8739987464999999,1.0012028149571555,5925.4920167781365,2787.881247766433,0.30777304
M4_block_alpha_full_response,2,0.032406155756292465,0.0010501589309010874,TRUE,alpha_volatile,"alpha[42,2]",0.3887988257562925,0.365287775,0.031489157000000004,0.846461,1.0011104892899887,4184.93603565113,1993.6630400725835,0.35639267
M4_block_alpha_full_response,2,-0.20272090739999993,0.041095766297079346,FALSE,alpha_volatile,"alpha[43,2]",0.7872436926,0.797405675,0.5688488580000001,0.9691394344999998,1.0000134464715351,5136.420593817685,2325.13887569644,0.9899646
