model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M3_block_alpha_stickiness,4,-0.5254127458975002,0.2760585535515511,TRUE,group_mu_alpha_stable_raw,mu_alpha_raw[1],-2.0306185458975,-2.02800365,-2.72844952,-1.3267257900000002,1.0008838759014325,1256.6699568927222,2154.8894120953187,-1.5052058
M3_block_alpha_stickiness,4,-0.6206767305652499,0.38523960386516776,TRUE,group_mu_alpha_volatile_raw,mu_alpha_raw[2],-1.60718895056525,-1.60697885,-2.260814675,-0.9425548115,1.0014276085240663,1142.3687152195375,1940.8515720576572,-0.98651222
M3_block_alpha_stickiness,4,-0.88838228465,0.7892230836799536,FALSE,group_sigma_alpha_stable_raw,sigma_alpha_raw[1],2.25747291535,2.23407935,1.796315675,2.8043916899999997,1.0001573599637,2367.3195670728182,3199.197016958545,3.1458552
M3_block_alpha_stickiness,4,-0.17915339875000003,0.03209594028367651,TRUE,group_sigma_alpha_volatile_raw,sigma_alpha_raw[2],2.21785510125,2.19401245,1.722288415,2.8039909999999995,1.000624945463438,2897.639219013573,3317.5055278950176,2.3970085
M3_block_alpha_stickiness,4,1.03049155498711,1.0619128448997521,FALSE,group_mu_beta_raw,mu_beta_raw,0.38442945498711,0.3943071,0.04105398885000001,0.7042008109999999,1.0074555268003496,748.5813930004381,1395.6184703226784,-0.6460621
M3_block_alpha_stickiness,4,-0.8620567637349998,0.7431418639012614,FALSE,group_sigma_beta_raw,sigma_beta_raw,1.451230736265,1.43415835,1.183409205,1.7753180849999997,1.000844953937,1104.01930468191,1934.0223055001795,2.3132875
M3_block_alpha_stickiness,4,-0.5366956960698768,0.28804227017992956,TRUE,alpha_stable,"alpha[1,1]",0.40958099393012326,0.36018262,0.006439799060000003,0.9491321664999999,1.0020450998053374,5326.25464421505,2852.8520782565465,0.94627669
M3_block_alpha_stickiness,4,-0.03101743707154425,9.620814024872077e-4,TRUE,alpha_stable,"alpha[2,1]",0.25236041292845574,0.138256095,0.004426539735000001,0.8528160379999998,0.9996992364294558,7359.871541140832,3220.1810914161433,0.28337785
M3_block_alpha_stickiness,4,0.039668721409645,0.0015736074582760279,TRUE,alpha_stable,"alpha[3,1]",0.089660454409645,0.058253305000000005,0.016139603149999997,0.2583904504999997,1.0014755892001028,4112.616816354445,2020.7024068720448,0.049991732999999997
M3_block_alpha_stickiness,4,-0.32824866160460253,0.10774718384521287,TRUE,alpha_stable,"alpha[4,1]",0.4991779683953975,0.5005267449999999,0.1016389615,0.8929397009999993,1.0018164492809931,4594.167686641363,2537.101240686081,0.82742663
M3_block_alpha_stickiness,4,0.35094301481012796,0.12316099964402169,TRUE,alpha_stable,"alpha[5,1]",0.366930132810128,0.275696065,0.00881855113,0.9345943894999998,1.0001458438135584,7130.963273416166,2648.4139148556596,0.015987118
M3_block_alpha_stickiness,4,-0.12666089277391002,0.01604298175828393,TRUE,alpha_stable,"alpha[6,1]",0.26323984722609,0.21023323500000002,0.026001803950000003,0.6719521244999997,1.0012635132402603,6484.745332444266,2798.4527790701427,0.38990074
M3_block_alpha_stickiness,4,0.12330958201737892,0.0152052530173007,TRUE,alpha_stable,"alpha[7,1]",0.2286000320173789,0.11336706499999999,0.002653121255,0.8390105824999998,0.9999855739847606,7039.533112556477,2303.3463682693155,0.10529045
M3_block_alpha_stickiness,4,-0.674658462434968,0.4551640409351151,FALSE,alpha_stable,"alpha[8,1]",0.115387547565032,0.037704997000000004,0.001845643625,0.609410115,1.0005678119972652,4764.235363947893,2707.0427966988213,0.79004601
M3_block_alpha_stickiness,4,-0.7323351894384313,0.5363148296898231,FALSE,alpha_stable,"alpha[9,1]",0.22441219056156875,0.11072015499999999,0.0034078909400000004,0.8190385824999993,1.0005188891118661,7089.9497612071345,3051.7931110586946,0.95674738
M3_block_alpha_stickiness,4,0.0028593239480982496,8.175733440168161e-6,TRUE,alpha_stable,"alpha[10,1]",0.00510029154809825,0.00452227175,9.600134110000001e-4,0.011187292949999997,1.0003809547441407,4242.306316654388,2472.155474200608,0.0022409676
M3_block_alpha_stickiness,4,-0.7725580145941608,0.5968458859136716,FALSE,alpha_stable,"alpha[11,1]",0.20456886540583924,0.083712287,0.00198394519,0.796882884,1.0000334779664082,6057.116242345368,2940.5590439239986,0.97712688
