model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,5,-0.5866031509555499,0.3441032567109797,TRUE,group_mu_alpha_general_raw,mu_alpha_raw[1],-1.47022329095555,-1.47720575,-2.222518645,-0.6605579295000004,1.007128143026926,910.9432302993802,1732.5951412437705,-0.88362014
M7_single_alpha_full_response,5,-0.2722962193999998,0.07414523109953283,TRUE,group_sigma_alpha_general_raw,sigma_alpha_raw[1],2.6351667806,2.6153896000000003,2.1327574,3.210250319999999,1.000627557456997,2688.698338373867,3137.307970629822,2.907463
M7_single_alpha_full_response,5,0.253522891793295,0.06427385666323478,TRUE,group_mu_beta_raw,mu_beta_raw,0.351971428793295,0.35500306000000004,0.026160715549999998,0.6643516985,1.0016055207013173,833.5323374148711,1483.9336051940384,0.098448537
M7_single_alpha_full_response,5,-0.01894209777999989,3.588030683070767e-4,TRUE,group_sigma_beta_raw,sigma_beta_raw,1.37402730222,1.3614734,1.125894815,1.6709648649999997,1.0017688887547394,1083.3936824854131,2101.437154140958,1.3929694
M7_single_alpha_full_response,5,0.059246816037960504,0.003510185210635934,TRUE,alpha_general,"alpha[1,1]",0.4500038160379605,0.39853003,0.031740376250000014,0.9589475845,1.0027219782581214,4649.375820777229,2148.4959816309924,0.390757
M7_single_alpha_full_response,5,0.56829936401555,0.32296416714047865,TRUE,alpha_general,"alpha[2,1]",0.59269271401555,0.7004229049999999,0.01892957935,0.982806212,1.0014177964975475,3877.961663346456,3201.6283944742545,0.02439335
M7_single_alpha_full_response,5,0.007246620968656675,5.251351546337461e-5,TRUE,alpha_general,"alpha[3,1]",0.008063498808656675,0.0062889262,7.728199945e-4,0.02052864015,1.000279630041753,5294.751713101119,2241.822929095634,8.1687784e-4
M7_single_alpha_full_response,5,-0.13530679354499997,0.018307928379429246,TRUE,alpha_general,"alpha[4,1]",0.570769596455,0.558265705,0.33633967200000003,0.8523057414999996,1.0000040158594972,4575.057810226495,2196.789859482305,0.70607639
M7_single_alpha_full_response,5,0.243427349490455,0.059256874479948124,TRUE,alpha_general,"alpha[5,1]",0.253387179190455,0.112187715,0.002019977025,0.9212255614999997,1.0001314150669025,6449.10719700445,2281.7713824118623,0.0099598297
M7_single_alpha_full_response,5,-0.23846915421890003,0.05686753751387753,TRUE,alpha_general,"alpha[6,1]",0.7499533457811,0.8182433,0.2946745835,0.9911949245,0.9994986307968141,6654.23628939558,2600.923156505272,0.9884225
M7_single_alpha_full_response,5,-0.3732365292102918,0.13930550673694503,TRUE,alpha_general,"alpha[7,1]",0.19009591078970825,0.06799093249999999,0.0011518708349999998,0.8615894739999999,1.0003238575038762,5868.0921635135055,2930.518998072151,0.56333244
M7_single_alpha_full_response,5,0.23437700643540543,0.05493258114562208,TRUE,alpha_general,"alpha[8,1]",0.35357860643540545,0.23630342,0.0032650577550000005,0.9575565895,0.9997560450361112,7912.8602807107445,2577.017249838677,0.1192016
M7_single_alpha_full_response,5,0.2468408877084423,0.06093042384469183,TRUE,alpha_general,"alpha[9,1]",0.3053083387084423,0.18656840000000002,0.00436030979,0.9339342564999998,1.0002433859858113,7506.751293225259,2782.3381170190064,0.058467451
M7_single_alpha_full_response,5,0.0015391685958183006,2.3690399663532793e-6,TRUE,alpha_general,"alpha[10,1]",0.0065010056958183,0.0059054521500000005,0.0013194163250000001,0.0138524036,1.000703475021039,3916.423591398959,2477.509145129436,0.0049618371
M7_single_alpha_full_response,5,0.06181260213416849,0.003820797782597011,TRUE,alpha_general,"alpha[11,1]",0.1284666131341685,0.0650699305,0.002863123215,0.5304585309999997,1.0001070067576638,4502.912601420605,2592.8721109189228,0.066654011
M7_single_alpha_full_response,5,-0.008762110715750004,7.677458419506105e-5,TRUE,alpha_general,"alpha[12,1]",0.08798764628425,0.0833962685,0.04607071685,0.1463498745,1.002731105617814,5773.125387153852,3098.1139625639726,0.096749757
M7_single_alpha_full_response,5,-0.02401527004784093,5.767331954707257e-4,TRUE,alpha_general,"alpha[13,1]",0.3488252499521591,0.24224463000000002,0.0031350988650000007,0.9524185935,1.0000750351799137,7532.178624893931,2869.563832895924,0.37284052
M7_single_alpha_full_response,5,0.1946092011067127,0.03787274115539295,TRUE,alpha_general,"alpha[14,1]",0.2031941700067127,0.069697,0.0016036056750000003,0.8416188014999999,1.0001464923703554,6443.985585318041,2969.086089743453,0.0085849689
M7_single_alpha_full_response,5,-0.5734637663770028,0.3288606913472977,TRUE,alpha_general,"alpha[15,1]",0.28123163362299713,0.12196165,0.0035138632449999998,0.9542398849999998,1.002485884905491,6307.343259094461,2627.557593133639,0.8546954
M7_single_alpha_full_response,5,-0.32524496044569623,0.10578428429532251,TRUE,alpha_general,"alpha[16,1]",0.3771637295543037,0.361450035,0.007138625805000001,0.8745919384999998,1.0013349938050258,4378.449611174928,2701.2734498151012,0.70240869
M7_single_alpha_full_response,5,-0.4848558459318565,0.23508519133429615,TRUE,alpha_general,"alpha[17,1]",0.3538043140681435,0.26353538499999996,0.006519908025000001,0.9415955685,1.0011964496081456,7344.462915321859,2659.9107700501254,0.83866016
M7_single_alpha_full_response,5,-0.42697537379961126,0.18230796983131775,TRUE,alpha_general,"alpha[18,1]",0.3927015462003888,0.351246955,0.04028119965,0.8935118784999999,1.0013330987317162,4151.595378233808,1771.696465525958,0.81967692
M7_single_alpha_full_response,5,0.2758770720077005,0.07610815885954197,TRUE,alpha_general,"alpha[19,1]",0.2994567750077005,0.133453265,0.00220784534,0.9446087319999996,1.0007336843842565,6499.544331363262,3055.2288913093125,0.023579703
M7_single_alpha_full_response,5,-0.5807171524488492,0.3372324111483,TRUE,alpha_general,"alpha[20,1]",0.3512320975511507,0.24418662,0.004448818650000001,0.9449002885,1.0001418359941532,8060.0959638559225,2538.2097561918695,0.93194925
M7_single_alpha_full_response,5,-0.6626090773018105,0.4390507893227567,FALSE,alpha_general,"alpha[21,1]",0.2786524526981895,0.114481455,0.001036117345,0.9386667789999998,1.0000877875274221,6110.9466911889995,2510.638958739512,0.94126153
M7_single_alpha_full_response,5,0.14198552964714073,0.02015989062917908,TRUE,alpha_general,"alpha[22,1]",0.25864609964714075,0.13252622,0.0017636884750000003,0.8954989334999999,0.9998057590429978,7090.630433413798,2490.2192213225617,0.11666057
M7_single_alpha_full_response,5,0.0022138175278359497,4.900988046553676e-6,TRUE,alpha_general,"alpha[23,1]",0.00249900114783595,0.0020085905,2.056174325000001e-4,0.006333620114999996,0.9996847298523123,4815.838929804015,2509.7619602820682,2.8518362e-4
M7_single_alpha_full_response,5,-0.16905854763154993,0.028580792527289036,TRUE,alpha_general,"alpha[24,1]",0.67782357236845,0.70988953,0.26052910850000005,0.975746729,1.0044735691567581,6248.4387598988615,3041.6703999778156,0.84688212
